person_id,vorname,nachname,geburtsjahr,geschlecht,staatsbuergerschaft,sprengel,katastralgemeinde,haushaltsnummer
ks3k-00250,Antonia,Auer,1969,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00104
ks3k-00251,Noah,Riegler,1973,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00105
ks3k-00252,Ingrid,Riegler,1971,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00105
ks3k-00253,Moritz,Riegler,2019,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00105
ks3k-00254,Paul,Riegler,2016,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00105
ks3k-00255,Valentin,Bauer,1991,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00106
ks3k-00256,Sabine,Bauer,1982,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00106
ks3k-00257,Mario,Jovanović,1983,maennlich,BA,Nordbezirk-1,Nordbezirk,ks3k-h00107
ks3k-00258,Sanja,Jovanović,1982,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00107
ks3k-00259,Emir,Jovanović,2026,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00107
ks3k-00260,Petra,Jovanović,2016,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00107
ks3k-00261,Stanisław,Woźniak,1995,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00108
ks3k-00262,Jana,Woźniaková,1995,weiblich,RO,Nordbezirk-1,Nordbezirk,ks3k-h00108
ks3k-00263,Juraj,Horváth,1972,maennlich,CZ,Nordbezirk-1,Nordbezirk,ks3k-h00109
ks3k-00264,Lucie,Horváth,1973,weiblich,SK,Nordbezirk-1,Nordbezirk,ks3k-h00109
ks3k-00265,Tereza,Horváth,2025,weiblich,CZ,Nordbezirk-1,Nordbezirk,ks3k-h00109
ks3k-00266,Jana,Horváth,2012,weiblich,CZ,Nordbezirk-1,Nordbezirk,ks3k-h00109
ks3k-00267,Éva,Horváth,2022,weiblich,CZ,Nordbezirk-1,Nordbezirk,ks3k-h00109
ks3k-00268,Sevgi,Çoban,2018,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00110
ks3k-00269,Manfred,Auer,1996,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00111
ks3k-00270,Elias,Fuchs,1968,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00112
ks3k-00271,Klara,Fuchs,1974,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00112
ks3k-00272,David,Lang,1991,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00113
ks3k-00273,Elfriede,Lang,1996,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00113
ks3k-00274,Jakob,Haas,1981,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00114
ks3k-00275,Lea,Haas,1981,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00114
ks3k-00276,Paula,Haas,2026,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00114
ks3k-00277,Andrea,Haas,2014,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00114
ks3k-00278,Karl,Huber,1967,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00115
ks3k-00279,Elisabeth,Egger,1997,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00116
ks3k-00280,Manfred,Haas,1981,maennlich,DE,Nordbezirk-1,Nordbezirk,ks3k-h00117
ks3k-00281,Paula,Haas,1991,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00117
ks3k-00282,Emma,Eder,1951,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00118
ks3k-00283,Rosa,Winter,1964,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00119
ks3k-00284,Jonas,Wolf,1978,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00120
ks3k-00285,Ingrid,Lechner,2018,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00121
ks3k-00286,Marie,Lehner,1935,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00122
ks3k-00287,Dragoljub,Ferhatović,1961,maennlich,MK,Nordbezirk-1,Nordbezirk,ks3k-h00123
ks3k-00288,Đurđa,Ferhatović,1959,weiblich,BA,Nordbezirk-1,Nordbezirk,ks3k-h00123
ks3k-00289,Marian,Papp,2001,maennlich,CZ,Nordbezirk-1,Nordbezirk,ks3k-h00124
ks3k-00290,Alena,Papp,1994,weiblich,CZ,Nordbezirk-1,Nordbezirk,ks3k-h00124
ks3k-00291,Alexandra,Papp,2026,weiblich,CZ,Nordbezirk-1,Nordbezirk,ks3k-h00124
ks3k-00292,Thomas,Wagner,1976,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00125
ks3k-00293,Sarah,Wagner,1981,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00125
ks3k-00294,İsmail,Yıldırım,1999,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00126
ks3k-00295,Helena,Yıldırım,2003,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00126
ks3k-00296,Simon,Schuster,1984,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00127
ks3k-00297,Karin,Schuster,1993,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00127
ks3k-00298,Elisabeth,Maier,1951,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00128
ks3k-00299,Josef,Aigner,1972,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00129
ks3k-00300,Susanne,Aigner,1962,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00129
ks3k-00301,Valentin,Müller,2021,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00130
ks3k-00302,Oskar,Maier,1991,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00131
ks3k-00303,Elfriede,Maier,1995,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00131
ks3k-00304,Gabriel,Ebner,1998,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00132
ks3k-00305,Petra,Ebner,1992,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00132
ks3k-00306,Sophia,Ebner,2020,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00132
ks3k-00307,Franz,Wolf,1962,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00133
ks3k-00308,Peter,Bauer,2000,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00134
ks3k-00309,Karin,Bauer,1992,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00134
ks3k-00310,Raphael,Mayer,1994,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00135
ks3k-00311,Noah,Mayer,2020,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00135
ks3k-00312,Karl,Mayer,2013,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00135
ks3k-00313,Daniel,Mazur,1981,maennlich,PL,Nordbezirk-1,Nordbezirk,ks3k-h00136
ks3k-00314,Ilona,Mazur,1987,weiblich,CZ,Nordbezirk-1,Nordbezirk,ks3k-h00136
ks3k-00315,Cristina,Mazur,2017,weiblich,PL,Nordbezirk-1,Nordbezirk,ks3k-h00136
ks3k-00316,Peter,Fischer,2018,maennlich,DE,Nordbezirk-1,Nordbezirk,ks3k-h00137
ks3k-00317,Klara,Müller,1997,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00138
ks3k-00318,Anton,Reiter,1994,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00139
ks3k-00319,Aloisia,Reiter,2000,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00139
ks3k-00320,Jonas,Reiter,2019,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00139
ks3k-00321,Leopold,Reiter,2020,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00139
ks3k-00322,Helena,Mayr,1959,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00140
ks3k-00323,Mihajlo,Hadžić,1969,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00141
ks3k-00324,Maja,Hadžić,1964,weiblich,HR,Nordbezirk-1,Nordbezirk,ks3k-h00141
ks3k-00325,Katharina,Brunner,1971,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00142
ks3k-00326,Johann,Eder,1992,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00143
ks3k-00327,Gabriele,Eder,1987,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00143
ks3k-00328,Gülnur,Erdem,1977,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00144
ks3k-00329,Lukas,Wimmer,1964,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00145
ks3k-00330,Gabriele,Wimmer,1965,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00145
ks3k-00331,Dragoljub,Lovrić,1994,maennlich,BA,Nordbezirk-1,Nordbezirk,ks3k-h00146
ks3k-00332,Maja,Lovrić,1993,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00146
ks3k-00333,Walter,Weiss,1979,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00147
ks3k-00334,Laura,Weiss,1978,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00147
ks3k-00335,Pınar,Tekin,1951,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00148
ks3k-00336,Noah,Müller,1984,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00149
ks3k-00337,Hannah,Müller,1985,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00149
ks3k-00338,Gabriel,Mair,2014,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00150
ks3k-00339,Emilia,Haider,2026,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00151
ks3k-00340,Jonas,Lehner,1971,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00152
ks3k-00341,Klara,Lehner,1976,weiblich,DE,Nordbezirk-1,Nordbezirk,ks3k-h00152
ks3k-00342,Renate,Lehner,2015,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00152
ks3k-00343,Volkan,Uçar,1992,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00153
ks3k-00344,Dilara,Uçar,1984,weiblich,TR,Nordbezirk-1,Nordbezirk,ks3k-h00153
ks3k-00345,Helmut,Maurer,1991,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00154
ks3k-00346,Magdalena,Maurer,1992,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00154
ks3k-00347,Oskar,Maurer,2026,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00154
ks3k-00348,Raphael,Maurer,2015,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00154
ks3k-00349,Alois,Maurer,1956,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00154
ks3k-00350,Felix,Maurer,1963,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00154
ks3k-00351,Alois,Schuster,1972,maennlich,DE,Nordbezirk-1,Nordbezirk,ks3k-h00155
ks3k-00352,Christian,Lehner,1995,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00156
ks3k-00353,Christina,Lehner,1999,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00156
ks3k-00354,Emma,Lehner,2018,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00156
ks3k-00355,Gabriel,Lechner,1980,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00157
ks3k-00356,Manfred,Schmid,1977,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00158
ks3k-00357,Hubert,Gruber,1987,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00159
ks3k-00358,Amelie,Gruber,1992,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00159
ks3k-00359,Niklas,Lang,1976,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00160
ks3k-00360,Ingrid,Lang,1983,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00160
ks3k-00361,Jonas,Wolf,1981,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00161
ks3k-00362,Jonas,Wieser,1989,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00162
ks3k-00363,Murat,Kara,2000,maennlich,TR,Nordbezirk-1,Nordbezirk,ks3k-h00163
ks3k-00364,Maria,Kara,2000,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00163
ks3k-00365,Leyla,Kara,2023,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00163
ks3k-00366,Simon,Binder,2025,maennlich,DE,Nordbezirk-1,Nordbezirk,ks3k-h00164
ks3k-00367,Felix,Schmid,1975,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00165
ks3k-00368,Ursula,Schmid,1979,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00165
ks3k-00369,Karl,Schneider,1964,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00166
ks3k-00370,Leopoldine,Schneider,1973,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00166
ks3k-00371,Werner,Mayr,1984,maennlich,CZ,Nordbezirk-1,Nordbezirk,ks3k-h00167
ks3k-00372,Barbara,Mayr,1985,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00167
ks3k-00373,Stefan,Binder,2001,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00168
ks3k-00374,Eva,Binder,1997,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00168
ks3k-00375,Yusuf,Kara,1968,maennlich,TR,Nordbezirk-1,Nordbezirk,ks3k-h00169
ks3k-00376,Zehra,Kara,1976,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00169
ks3k-00377,Jonas,Berger,1976,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00170
ks3k-00378,Monika,Berger,1979,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00170
ks3k-00379,Lukas,Berger,2015,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00170
ks3k-00380,Werner,Eder,1963,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00171
ks3k-00381,Rosa,Eder,1969,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00171
ks3k-00382,Elias,Maurer,1992,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00172
ks3k-00383,Renate,Maurer,1988,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00172
ks3k-00384,Thomas,Maurer,2020,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00172
ks3k-00385,Valentin,Maurer,2026,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00172
ks3k-00386,Werner,Müller,2024,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00173
ks3k-00387,Raphael,Mayr,2023,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00174
ks3k-00388,Helmut,Egger,1992,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00175
ks3k-00389,Helena,Egger,1983,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00175
ks3k-00390,Leopold,Mayr,1981,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00176
ks3k-00391,Antonia,Mayr,1988,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00176
ks3k-00392,Stefan,Winter,1992,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00177
ks3k-00393,Petra,Winter,1989,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00177
ks3k-00394,Florian,Winter,2019,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00177
ks3k-00395,Margarete,Winter,2010,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00177
ks3k-00396,Magdalena,Winter,2019,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00177
ks3k-00397,Andreas,Schwarz,2001,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00178
ks3k-00398,Lena,Schwarz,2001,weiblich,DE,Nordbezirk-1,Nordbezirk,ks3k-h00178
ks3k-00399,Elfriede,Schwarz,2026,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00178
ks3k-00400,Maximilian,Schwarz,2026,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00178
ks3k-00401,Florian,Fuchs,1970,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00179
ks3k-00402,Friedrich,Wieser,1989,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00180
ks3k-00403,Antonia,Wieser,1991,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00180
ks3k-00404,Werner,Moser,1976,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00181
ks3k-00405,Notburga,Moser,1985,weiblich,DE,Nordbezirk-1,Nordbezirk,ks3k-h00181
ks3k-00406,Leopoldine,Fischer,1975,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00182
ks3k-00407,Notburga,Stadler,1959,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00183
ks3k-00408,Lea,Schmidt,1963,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00184
ks3k-00409,Leonie,Müller,1960,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00185
ks3k-00410,Helmut,Stadler,1970,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00186
ks3k-00411,Brigitte,Stadler,1967,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00186
ks3k-00412,Noah,Mayr,1988,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00187
ks3k-00413,Hannah,Mayr,1984,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00187
ks3k-00414,Andreas,Stadler,1995,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00188
ks3k-00415,Sophia,Stadler,2001,weiblich,DE,Nordbezirk-1,Nordbezirk,ks3k-h00188
ks3k-00416,Barbara,Stadler,2021,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00188
ks3k-00417,David,Stadler,2024,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00188
ks3k-00418,Andrea,Stadler,2022,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00188
ks3k-00419,Leon,Maier,2001,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00189
ks3k-00420,Friedrich,Fischer,2014,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00190
ks3k-00421,Alexander,Maurer,1979,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00191
ks3k-00422,Sofia,Maurer,1982,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00191
ks3k-00423,Brigitte,Wolf,1938,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00192
ks3k-00424,Margarete,Mair,2007,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00193
ks3k-00425,Gabriel,Lehner,1988,maennlich,DE,Nordbezirk-1,Nordbezirk,ks3k-h00194
ks3k-00426,Sarah,Maier,1950,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00195
ks3k-00427,Noah,Wallner,1997,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00196
ks3k-00428,Sophie,Wallner,1996,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00196
ks3k-00429,Michael,Wallner,2023,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00196
ks3k-00430,Valentin,Strasser,1997,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00197
ks3k-00431,Johanna,Strasser,1999,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00197
ks3k-00432,Mihajlo,Radović,1997,maennlich,MK,Nordbezirk-1,Nordbezirk,ks3k-h00198
ks3k-00433,Đurđa,Radović,2000,weiblich,HR,Nordbezirk-1,Nordbezirk,ks3k-h00198
ks3k-00434,Mario,Radović,2018,maennlich,MK,Nordbezirk-1,Nordbezirk,ks3k-h00198
ks3k-00435,Raphael,Mair,1963,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00199
ks3k-00436,Rosa,Mair,1967,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00199
ks3k-00437,Gerhard,Wolf,1990,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00200
ks3k-00438,Monika,Wolf,1995,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00200
ks3k-00439,Vlado,Pavić,1971,maennlich,BA,Nordbezirk-1,Nordbezirk,ks3k-h00201
ks3k-00440,Ivana,Pavić,1975,weiblich,HR,Nordbezirk-1,Nordbezirk,ks3k-h00201
ks3k-00441,Đurđa,Pavić,2013,weiblich,BA,Nordbezirk-1,Nordbezirk,ks3k-h00201
ks3k-00442,Iva,Pavić,2015,weiblich,BA,Nordbezirk-1,Nordbezirk,ks3k-h00201
ks3k-00443,Noah,Ebner,1979,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00202
ks3k-00444,Antonia,Ebner,1983,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00202
ks3k-00445,Simon,Schuster,1956,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00203
ks3k-00446,Jonas,Bauer,1984,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00204
ks3k-00447,Sophia,Bauer,1978,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00204
ks3k-00448,Mia,Reiter,1947,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00205
ks3k-00449,Leonie,Wieser,2017,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00206
ks3k-00450,Simon,Koller,1982,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00207
ks3k-00451,Theresa,Koller,1974,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00207
ks3k-00452,Christian,Baumgartner,1962,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00208
ks3k-00453,Lea,Baumgartner,1958,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00208
ks3k-00454,Rosa,Fuchs,1948,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00209
ks3k-00455,Niklas,Reiter,1972,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00210
ks3k-00456,Lea,Reiter,1962,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00210
ks3k-00457,Walter,Haas,1978,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00211
ks3k-00458,Monika,Haas,1971,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00211
ks3k-00459,Katharina,Haas,2012,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00211
ks3k-00460,Elias,Pichler,1967,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00212
ks3k-00461,Hannah,Schmid,1973,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00213
ks3k-00462,Susanne,Koller,1965,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00214
ks3k-00463,Walter,Schwarz,1974,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00215
ks3k-00464,Ida,Schwarz,1980,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00215
ks3k-00465,Brigitte,Schwarz,2021,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00215
ks3k-00466,Marie,Schwarz,2013,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00215
ks3k-00467,Heinrich,Schneider,1994,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00216
ks3k-00468,Lena,Schneider,1988,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00216
ks3k-00469,Serkan,Acar,1984,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00217
ks3k-00470,Nurten,Acar,1988,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00217
ks3k-00471,Necati,Acar,2018,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00217
ks3k-00472,Manfred,Pichler,1998,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00218
ks3k-00473,Magdalena,Pichler,1997,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00218
ks3k-00474,Simon,Lechner,1991,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00219
ks3k-00475,Andrea,Lechner,2019,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00219
ks3k-00476,Theresa,Lechner,2026,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00219
ks3k-00477,Emilia,Lechner,2017,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00219
ks3k-00478,Paula,Koller,1976,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00220
ks3k-00479,Zoltán,Němec,1974,maennlich,SK,Nordbezirk-1,Nordbezirk,ks3k-h00221
ks3k-00480,Leopoldine,Mair,1957,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00222
ks3k-00481,Monika,Wagner,1980,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00223
ks3k-00482,Helmut,Schmid,1994,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00224
ks3k-00483,Petra,Schmid,1993,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00224
ks3k-00484,Noah,Schmid,2018,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00224
ks3k-00485,Christian,Schmid,2025,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00224
ks3k-00486,Leon,Schmidt,1968,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00225
ks3k-00487,Ramazan,Kara,1977,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00226
ks3k-00488,Leyla,Kara,2021,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00226
ks3k-00489,Necati,Kara,2019,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00226
ks3k-00490,Gülnur,Kara,2021,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00226
ks3k-00491,Michael,Maier,1964,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00227
ks3k-00492,Susanne,Maier,1961,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00227
ks3k-00493,Leo,Haas,1971,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00228
ks3k-00494,Leopoldine,Haas,1971,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00228
ks3k-00495,Werner,Reiter,1968,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00229
ks3k-00496,Alexander,Brunner,1981,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00230
ks3k-00497,Laura,Brunner,1975,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00230
ks3k-00498,Elias,Brunner,2018,maennlich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00230
ks3k-00499,Margarete,Mair,2000,weiblich,AT,Nordbezirk-1,Nordbezirk,ks3k-h00231
