person_id,vorname,nachname,geburtsjahr,geschlecht,staatsbuergerschaft,sprengel,katastralgemeinde,haushaltsnummer
hzbg-00249,Johann,Hofer,2008,maennlich,AT,Ederding-Wielandsthal,Ederding,hzbg-h00103
hzbg-00250,Antonia,Auer,1969,weiblich,AT,Ederding-Wielandsthal,Ederding,hzbg-h00104
hzbg-00251,Noah,Riegler,1973,maennlich,AT,Ederding-Wielandsthal,Ederding,hzbg-h00105
hzbg-00252,Ingrid,Riegler,1971,weiblich,AT,Ederding-Wielandsthal,Ederding,hzbg-h00105
hzbg-00253,Moritz,Riegler,2019,maennlich,AT,Ederding-Wielandsthal,Ederding,hzbg-h00105
hzbg-00254,Paul,Riegler,2016,maennlich,AT,Ederding-Wielandsthal,Ederding,hzbg-h00105
hzbg-00255,Valentin,Bauer,1991,maennlich,AT,Ederding-Wielandsthal,Ederding,hzbg-h00106
hzbg-00256,Sabine,Bauer,1982,weiblich,AT,Ederding-Wielandsthal,Ederding,hzbg-h00106
hzbg-00257,Mario,Jovanović,1983,maennlich,BA,Ederding-Wielandsthal,Ederding,hzbg-h00107
hzbg-00258,Sanja,Jovanović,1982,weiblich,AT,Ederding-Wielandsthal,Ederding,hzbg-h00107
hzbg-00259,Emir,Jovanović,2026,maennlich,AT,Ederding-Wielandsthal,Ederding,hzbg-h00107
hzbg-00260,Petra,Jovanović,2016,weiblich,AT,Ederding-Wielandsthal,Ederding,hzbg-h00107
hzbg-00261,Stanisław,Woźniak,1995,maennlich,AT,Ederding-Wielandsthal,Ederding,hzbg-h00108
hzbg-00262,Jana,Woźniaková,1995,weiblich,RO,Ederding-Wielandsthal,Ederding,hzbg-h00108
hzbg-00263,Juraj,Horváth,1972,maennlich,CZ,Ederding-Wielandsthal,Einöd,hzbg-h00109
hzbg-00264,Lucie,Horváth,1973,weiblich,SK,Ederding-Wielandsthal,Einöd,hzbg-h00109
hzbg-00265,Tereza,Horváth,2025,weiblich,CZ,Ederding-Wielandsthal,Einöd,hzbg-h00109
hzbg-00266,Jana,Horváth,2012,weiblich,CZ,Ederding-Wielandsthal,Einöd,hzbg-h00109
hzbg-00267,Éva,Horváth,2022,weiblich,CZ,Ederding-Wielandsthal,Einöd,hzbg-h00109
hzbg-00268,Sevgi,Çoban,2018,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00110
hzbg-00269,Manfred,Auer,1996,maennlich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00111
hzbg-00270,Elias,Fuchs,1968,maennlich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00112
hzbg-00271,Klara,Fuchs,1974,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00112
hzbg-00272,David,Lang,1991,maennlich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00113
hzbg-00273,Elfriede,Lang,1996,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00113
hzbg-00274,Jakob,Haas,1981,maennlich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00114
hzbg-00275,Lea,Haas,1981,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00114
hzbg-00276,Paula,Haas,2026,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00114
hzbg-00277,Andrea,Haas,2014,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00114
hzbg-00278,Karl,Huber,1967,maennlich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00115
hzbg-00279,Elisabeth,Egger,1997,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00116
hzbg-00280,Manfred,Haas,1981,maennlich,DE,Ederding-Wielandsthal,Einöd,hzbg-h00117
hzbg-00281,Paula,Haas,1991,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00117
hzbg-00282,Emma,Eder,1951,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00118
hzbg-00283,Rosa,Winter,1964,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00119
hzbg-00284,Jonas,Wolf,1978,maennlich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00120
hzbg-00285,Ingrid,Lechner,2018,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00121
hzbg-00286,Marie,Lehner,1935,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00122
hzbg-00287,Dragoljub,Ferhatović,1961,maennlich,MK,Ederding-Wielandsthal,Einöd,hzbg-h00123
hzbg-00288,Đurđa,Ferhatović,1959,weiblich,BA,Ederding-Wielandsthal,Einöd,hzbg-h00123
hzbg-00289,Marian,Papp,2001,maennlich,CZ,Ederding-Wielandsthal,Einöd,hzbg-h00124
hzbg-00290,Alena,Papp,1994,weiblich,CZ,Ederding-Wielandsthal,Einöd,hzbg-h00124
hzbg-00291,Alexandra,Papp,2026,weiblich,CZ,Ederding-Wielandsthal,Einöd,hzbg-h00124
hzbg-00292,Thomas,Wagner,1976,maennlich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00125
hzbg-00293,Sarah,Wagner,1981,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00125
hzbg-00294,İsmail,Yıldırım,1999,maennlich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00126
hzbg-00295,Helena,Yıldırım,2003,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00126
hzbg-00296,Simon,Schuster,1984,maennlich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00127
hzbg-00297,Karin,Schuster,1993,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00127
hzbg-00298,Elisabeth,Maier,1951,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00128
hzbg-00299,Josef,Aigner,1972,maennlich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00129
hzbg-00300,Susanne,Aigner,1962,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00129
hzbg-00301,Valentin,Müller,2021,maennlich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00130
hzbg-00302,Oskar,Maier,1991,maennlich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00131
hzbg-00303,Elfriede,Maier,1995,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00131
hzbg-00304,Gabriel,Ebner,1998,maennlich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00132
hzbg-00305,Petra,Ebner,1992,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00132
hzbg-00306,Sophia,Ebner,2020,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00132
hzbg-00307,Franz,Wolf,1962,maennlich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00133
hzbg-00308,Peter,Bauer,2000,maennlich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00134
hzbg-00309,Karin,Bauer,1992,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00134
hzbg-00310,Raphael,Mayer,1994,maennlich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00135
hzbg-00311,Noah,Mayer,2020,maennlich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00135
hzbg-00312,Karl,Mayer,2013,maennlich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00135
hzbg-00313,Daniel,Mazur,1981,maennlich,PL,Ederding-Wielandsthal,Einöd,hzbg-h00136
hzbg-00314,Ilona,Mazur,1987,weiblich,CZ,Ederding-Wielandsthal,Einöd,hzbg-h00136
hzbg-00315,Cristina,Mazur,2017,weiblich,PL,Ederding-Wielandsthal,Einöd,hzbg-h00136
hzbg-00316,Peter,Fischer,2018,maennlich,DE,Ederding-Wielandsthal,Einöd,hzbg-h00137
hzbg-00317,Klara,Müller,1997,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00138
hzbg-00318,Anton,Reiter,1994,maennlich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00139
hzbg-00319,Aloisia,Reiter,2000,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00139
hzbg-00320,Jonas,Reiter,2019,maennlich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00139
hzbg-00321,Leopold,Reiter,2020,maennlich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00139
hzbg-00322,Helena,Mayr,1959,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00140
hzbg-00323,Mihajlo,Hadžić,1969,maennlich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00141
hzbg-00324,Maja,Hadžić,1964,weiblich,HR,Ederding-Wielandsthal,Einöd,hzbg-h00141
hzbg-00325,Katharina,Brunner,1971,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00142
hzbg-00326,Johann,Eder,1992,maennlich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00143
hzbg-00327,Gabriele,Eder,1987,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00143
hzbg-00328,Gülnur,Erdem,1977,weiblich,AT,Ederding-Wielandsthal,Einöd,hzbg-h00144
hzbg-00329,Lukas,Wimmer,1964,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00145
hzbg-00330,Gabriele,Wimmer,1965,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00145
hzbg-00331,Dragoljub,Lovrić,1994,maennlich,BA,Gutenbrunn,Gutenbrunn,hzbg-h00146
hzbg-00332,Maja,Lovrić,1993,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00146
hzbg-00333,Walter,Weiss,1979,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00147
hzbg-00334,Laura,Weiss,1978,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00147
hzbg-00335,Pınar,Tekin,1951,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00148
hzbg-00336,Noah,Müller,1984,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00149
hzbg-00337,Hannah,Müller,1985,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00149
hzbg-00338,Gabriel,Mair,2014,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00150
hzbg-00339,Emilia,Haider,2026,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00151
hzbg-00340,Jonas,Lehner,1971,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00152
hzbg-00341,Klara,Lehner,1976,weiblich,DE,Gutenbrunn,Gutenbrunn,hzbg-h00152
hzbg-00342,Renate,Lehner,2015,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00152
hzbg-00343,Volkan,Uçar,1992,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00153
hzbg-00344,Dilara,Uçar,1984,weiblich,TR,Gutenbrunn,Gutenbrunn,hzbg-h00153
hzbg-00345,Helmut,Maurer,1991,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00154
hzbg-00346,Magdalena,Maurer,1992,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00154
hzbg-00347,Oskar,Maurer,2026,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00154
hzbg-00348,Raphael,Maurer,2015,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00154
hzbg-00349,Alois,Maurer,1956,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00154
hzbg-00350,Felix,Maurer,1963,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00154
hzbg-00351,Alois,Schuster,1972,maennlich,DE,Gutenbrunn,Gutenbrunn,hzbg-h00155
hzbg-00352,Christian,Lehner,1995,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00156
hzbg-00353,Christina,Lehner,1999,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00156
hzbg-00354,Emma,Lehner,2018,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00156
hzbg-00355,Gabriel,Lechner,1980,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00157
hzbg-00356,Manfred,Schmid,1977,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00158
hzbg-00357,Hubert,Gruber,1987,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00159
hzbg-00358,Amelie,Gruber,1992,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00159
hzbg-00359,Niklas,Lang,1976,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00160
hzbg-00360,Ingrid,Lang,1983,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00160
hzbg-00361,Jonas,Wolf,1981,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00161
hzbg-00362,Jonas,Wieser,1989,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00162
hzbg-00363,Murat,Kara,2000,maennlich,TR,Gutenbrunn,Gutenbrunn,hzbg-h00163
hzbg-00364,Maria,Kara,2000,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00163
hzbg-00365,Leyla,Kara,2023,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00163
hzbg-00366,Simon,Binder,2025,maennlich,DE,Gutenbrunn,Gutenbrunn,hzbg-h00164
hzbg-00367,Felix,Schmid,1975,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00165
hzbg-00368,Ursula,Schmid,1979,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00165
hzbg-00369,Karl,Schneider,1964,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00166
hzbg-00370,Leopoldine,Schneider,1973,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00166
hzbg-00371,Werner,Mayr,1984,maennlich,HR,Gutenbrunn,Gutenbrunn,hzbg-h00167
hzbg-00372,Barbara,Mayr,1985,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00167
hzbg-00373,Stefan,Binder,2001,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00168
hzbg-00374,Eva,Binder,1997,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00168
hzbg-00375,Yusuf,Kara,1968,maennlich,TR,Gutenbrunn,Gutenbrunn,hzbg-h00169
hzbg-00376,Zehra,Kara,1976,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00169
hzbg-00377,Jonas,Berger,1976,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00170
hzbg-00378,Monika,Berger,1979,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00170
hzbg-00379,Lukas,Berger,2015,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00170
hzbg-00380,Werner,Eder,1963,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00171
hzbg-00381,Rosa,Eder,1969,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00171
hzbg-00382,Elias,Maurer,1992,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00172
hzbg-00383,Renate,Maurer,1988,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00172
hzbg-00384,Thomas,Maurer,2020,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00172
hzbg-00385,Valentin,Maurer,2026,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00172
hzbg-00386,Werner,Müller,2024,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00173
hzbg-00387,Raphael,Mayr,2023,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00174
hzbg-00388,Helmut,Egger,1992,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00175
hzbg-00389,Helena,Egger,1983,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00175
hzbg-00390,Leopold,Mayr,1981,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00176
hzbg-00391,Antonia,Mayr,1988,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00176
hzbg-00392,Stefan,Winter,1992,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00177
hzbg-00393,Petra,Winter,1989,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00177
hzbg-00394,Florian,Winter,2019,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00177
hzbg-00395,Margarete,Winter,2010,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00177
hzbg-00396,Magdalena,Winter,2019,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00177
hzbg-00397,Andreas,Schwarz,2001,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00178
hzbg-00398,Lena,Schwarz,2001,weiblich,DE,Gutenbrunn,Gutenbrunn,hzbg-h00178
hzbg-00399,Elfriede,Schwarz,2026,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00178
hzbg-00400,Maximilian,Schwarz,2026,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00178
hzbg-00401,Florian,Fuchs,1970,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00179
hzbg-00402,Friedrich,Wieser,1989,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00180
hzbg-00403,Antonia,Wieser,1991,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00180
hzbg-00404,Werner,Moser,1976,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00181
hzbg-00405,Notburga,Moser,1985,weiblich,DE,Gutenbrunn,Gutenbrunn,hzbg-h00181
hzbg-00406,Leopoldine,Fischer,1975,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00182
hzbg-00407,Notburga,Stadler,1959,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00183
hzbg-00408,Lea,Schmidt,1963,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00184
hzbg-00409,Leonie,Müller,1960,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00185
hzbg-00410,Helmut,Stadler,1970,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00186
hzbg-00411,Brigitte,Stadler,1967,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00186
hzbg-00412,Noah,Mayr,1988,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00187
hzbg-00413,Hannah,Mayr,1984,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00187
hzbg-00414,Andreas,Stadler,1995,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00188
hzbg-00415,Sophia,Stadler,2001,weiblich,DE,Gutenbrunn,Gutenbrunn,hzbg-h00188
hzbg-00416,Barbara,Stadler,2021,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00188
hzbg-00417,David,Stadler,2024,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00188
hzbg-00418,Andrea,Stadler,2022,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00188
hzbg-00419,Leon,Maier,2001,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00189
hzbg-00420,Friedrich,Fischer,2014,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00190
hzbg-00421,Alexander,Maurer,1979,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00191
hzbg-00422,Sofia,Maurer,1982,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00191
hzbg-00423,Brigitte,Wolf,1938,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00192
hzbg-00424,Margarete,Mair,2007,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00193
hzbg-00425,Gabriel,Lehner,1988,maennlich,DE,Gutenbrunn,Gutenbrunn,hzbg-h00194
hzbg-00426,Sarah,Maier,1950,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00195
hzbg-00427,Noah,Wallner,1997,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00196
hzbg-00428,Sophie,Wallner,1996,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00196
hzbg-00429,Michael,Wallner,2023,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00196
hzbg-00430,Valentin,Strasser,1997,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00197
hzbg-00431,Johanna,Strasser,1999,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00197
hzbg-00432,Mihajlo,Radović,1997,maennlich,MK,Gutenbrunn,Gutenbrunn,hzbg-h00198
hzbg-00433,Đurđa,Radović,2000,weiblich,HR,Gutenbrunn,Gutenbrunn,hzbg-h00198
hzbg-00434,Mario,Radović,2018,maennlich,MK,Gutenbrunn,Gutenbrunn,hzbg-h00198
hzbg-00435,Raphael,Mair,1963,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00199
hzbg-00436,Rosa,Mair,1967,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00199
hzbg-00437,Gerhard,Wolf,1990,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00200
hzbg-00438,Monika,Wolf,1995,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00200
hzbg-00439,Vlado,Pavić,1971,maennlich,BA,Gutenbrunn,Gutenbrunn,hzbg-h00201
hzbg-00440,Ivana,Pavić,1975,weiblich,HR,Gutenbrunn,Gutenbrunn,hzbg-h00201
hzbg-00441,Đurđa,Pavić,2013,weiblich,BA,Gutenbrunn,Gutenbrunn,hzbg-h00201
hzbg-00442,Iva,Pavić,2015,weiblich,BA,Gutenbrunn,Gutenbrunn,hzbg-h00201
hzbg-00443,Noah,Ebner,1979,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00202
hzbg-00444,Antonia,Ebner,1983,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00202
hzbg-00445,Simon,Schuster,1956,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00203
hzbg-00446,Jonas,Bauer,1984,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00204
hzbg-00447,Sophia,Bauer,1978,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00204
hzbg-00448,Mia,Reiter,1947,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00205
hzbg-00449,Leonie,Wieser,2017,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00206
hzbg-00450,Simon,Koller,1982,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00207
hzbg-00451,Theresa,Koller,1974,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00207
hzbg-00452,Christian,Baumgartner,1962,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00208
hzbg-00453,Lea,Baumgartner,1958,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00208
hzbg-00454,Rosa,Fuchs,1948,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00209
hzbg-00455,Niklas,Reiter,1972,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00210
hzbg-00456,Lea,Reiter,1962,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00210
hzbg-00457,Walter,Haas,1978,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00211
hzbg-00458,Monika,Haas,1971,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00211
hzbg-00459,Katharina,Haas,2012,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00211
hzbg-00460,Elias,Pichler,1967,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00212
hzbg-00461,Hannah,Schmid,1973,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00213
hzbg-00462,Susanne,Koller,1965,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00214
hzbg-00463,Walter,Schwarz,1974,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00215
hzbg-00464,Ida,Schwarz,1980,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00215
hzbg-00465,Brigitte,Schwarz,2021,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00215
hzbg-00466,Marie,Schwarz,2013,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00215
hzbg-00467,Heinrich,Schneider,1994,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00216
hzbg-00468,Lena,Schneider,1988,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00216
hzbg-00469,Serkan,Acar,1984,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00217
hzbg-00470,Nurten,Acar,1988,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00217
hzbg-00471,Necati,Acar,2018,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00217
hzbg-00472,Manfred,Pichler,1998,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00218
hzbg-00473,Magdalena,Pichler,1997,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00218
hzbg-00474,Simon,Lechner,1991,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00219
hzbg-00475,Andrea,Lechner,2019,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00219
hzbg-00476,Theresa,Lechner,2026,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00219
hzbg-00477,Emilia,Lechner,2017,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00219
hzbg-00478,Paula,Koller,1976,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00220
hzbg-00479,Zoltán,Němec,1974,maennlich,SK,Gutenbrunn,Gutenbrunn,hzbg-h00221
hzbg-00480,Leopoldine,Mair,1957,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00222
hzbg-00481,Monika,Wagner,1980,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00223
hzbg-00482,Helmut,Schmid,1994,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00224
hzbg-00483,Petra,Schmid,1993,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00224
hzbg-00484,Noah,Schmid,2018,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00224
hzbg-00485,Christian,Schmid,2025,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00224
hzbg-00486,Leon,Schmidt,1968,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00225
hzbg-00487,Ramazan,Kara,1977,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00226
hzbg-00488,Leyla,Kara,2021,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00226
hzbg-00489,Necati,Kara,2019,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00226
hzbg-00490,Gülnur,Kara,2021,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00226
hzbg-00491,Michael,Maier,1964,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00227
hzbg-00492,Susanne,Maier,1961,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00227
hzbg-00493,Leo,Haas,1971,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00228
hzbg-00494,Leopoldine,Haas,1971,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00228
hzbg-00495,Werner,Reiter,1968,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00229
hzbg-00496,Alexander,Brunner,1981,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00230
hzbg-00497,Laura,Brunner,1975,weiblich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00230
hzbg-00498,Elias,Brunner,2018,maennlich,AT,Gutenbrunn,Gutenbrunn,hzbg-h00230
